Version,CommitId,Fichier,ContientBogue,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,LinesAdded,LinesDeleted,CommitsChanged,BugFixingCommits,CommitsBeforeVersion,DevelopersChanged,DevelopersBeforeVersion,AverageTimeBetweenChanges,AverageDeveloperExpertise,MinimumDeveloperExpertise
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractCoreBlobstoreCliDriver.java,False,16,1,14,1,2,,,,2.0,0.0,5.0,8,8.0,0.0,8,0.0,1.0,1.0,6,,187,22,139,58.0,81,27,,80,99.0,47.0,65,6,,2,,0.0,19,166,341,3,1,59,9,6,5.5142039633874464,64.92534788734065,21.29104181931308
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractCorrelationProcCtx.java,False,5,0,5,0,2,,,,1.0,0.0,1.0,8,8.0,5.0,8,0.0,0.0,0.0,8,,99,14,63,28.0,23,23,,35,49.0,29.0,22,5,,3,,0.0,37,264,384,20,12,78,7,17,1.7893131552369848,30.52730940332403,28.519281347267896
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractCreateViewAnalyzer.java,False,12,2,10,0,2,,,,1.0,1.0,0.0,6,5.0,1.0,6,1.0,1.0,2.0,2,,123,19,82,38.0,38,22,,49,66.0,38.0,35,5,,2,,0.0,27,169,113,12,4,2,2,14,4.907667255276297,23.0611694947893,19.20681290617787
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractCreateViewDesc.java,False,5,0,4,1,1,,,,1.0,0.0,1.0,6,6.0,4.0,6,1.0,0.0,0.0,5,,74,11,40,24.0,10,23,,22,29.0,20.0,9,1,,0,,0.0,57,189,252,33,14,82,7,17,3.9117599881089467,12.791654424688128,4.476687481848199
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractDataConnectorProvider.java,False,8,0,5,3,1,,,,1.0,0.0,0.0,14,14.0,4.0,14,0.0,0.0,4.0,10,,151,23,81,40.0,37,47,,52,65.0,37.0,32,2,,1,,0.0,58,246,376,49,17,56,1,6,4.547528902409816,50.74044777408825,24.77795481888445
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractDeserializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,68,8,11,10.0,0,49,,9,10.0,10.0,0,0,,0,,4.0,45,178,97,31,19,50,2,3,4.4163288671086605,64.3566729859532,61.85124775232406
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractDropPartitionAnalyzer.java,False,35,4,24,7,5,,,,1.0,0.0,0.0,4,4.0,0.0,4,1.0,1.0,2.0,0,,163,20,102,52.0,50,42,,56,74.0,47.0,35,9,,4,,0.0,41,236,9,30,7,11,1,1,1.9590356780816056,16.94388587345109,4.851360838785027
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractEncodingAwareSerDe.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,7,7.0,1.0,7,0.0,0.0,4.0,3,,87,12,43,27.0,11,32,,23,30.0,21.0,11,2,,1,,0.0,74,860,323,25,12,17,8,19,9.92517877482662,81.01385616363491,65.69254723350792
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractEventHandler.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,3,3.0,2.0,3,1.0,0.0,0.0,2,,46,6,23,15.0,5,17,,13,17.0,13.0,5,1,,0,,0.0,74,648,139,24,3,0,2,12,3.836795967570453,99.94246232863885,33.57937342542197
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractExpression.java,True,9,0,9,0,2,,,,1.0,0.0,1.0,13,13.0,2.0,13,0.0,0.0,11.0,2,,169,17,139,65.0,68,13,,98,124.0,66.0,76,3,,2,,0.0,9,255,415,0,0,20,9,18,9.350239919814005,89.76821794779185,19.61317242671554
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractExternalDB.java,False,8,0,7,1,2,,,,2.0,0.0,3.0,21,19.0,3.0,19,0.0,7.0,8.0,4,,209,30,145,57.0,78,34,,86,110.0,55.0,67,5,,2,,0.0,23,572,82,3,3,62,7,13,3.717433067545463,76.12525581793868,66.68063071767992
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractFileMergeOperator.java,False,21,1,16,5,4,,,,1.0,1.0,3.0,14,13.0,17.0,14,0.0,2.0,6.0,6,,381,30,258,82.0,153,97,,132,182.0,74.0,127,14,,6,,0.0,38,31,450,6,2,31,9,14,7.260511571407555,32.03559688077847,14.004678666698563
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractFilterStringColLikeStringScalar.java,False,14,1,11,1,3,,,,10.0,0.0,1.0,28,28.0,20.0,28,9.0,1.0,1.0,17,,517,66,346,112.0,191,107,,178,258.0,116.0,151,23,,5,,0.0,31,629,286,32,8,81,8,14,4.877477125187508,64.40763315503357,43.21585155130053
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractFunctionAnalyzer.java,False,22,2,14,6,4,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,81,9,41,19.0,18,31,,23,32.0,19.0,15,6,,2,,0.0,76,422,279,27,4,19,4,15,3.014582663778749,64.56239180839407,4.2113923110762155
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractGenericUDAFResolver.java,False,9,1,8,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,57,6,24,13.0,6,27,,6,10.0,6.0,4,2,,1,,1.0,13,20,325,31,0,8,10,17,8.355223112476986,7.676583935683241,2.0754371222497996
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractGenericUDFReflect.java,False,15,0,14,1,3,,,,1.0,0.0,0.0,5,5.0,4.0,5,3.0,0.0,1.0,1,,108,11,71,25.0,37,26,,40,54.0,27.0,29,6,,3,,0.0,37,291,427,50,3,88,3,18,9.608025677731312,12.385355521357868,4.311034670876568
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHBaseKeyFactory.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,3,3.0,3.0,3,0.0,0.0,0.0,3,,53,8,28,19.0,5,17,,17,21.0,16.0,5,1,,0,,0.0,61,296,175,41,11,27,6,20,5.236580405580402,24.017361338730147,22.52294040301351
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHBaseKeyPredicateDecomposer.java,False,16,2,12,3,2,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,2.0,1,,80,10,38,19.0,18,32,,25,30.0,18.0,16,3,,2,,0.0,84,623,369,5,3,9,9,2,4.198971819245298,10.417166075755679,6.358521222317492
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHCatLoaderTest.java,False,22,1,20,2,2,,,,2.0,8.0,13.0,28,20.0,2.0,28,5.0,7.0,0.0,16,,747,69,612,205.0,448,81,,424,485.0,192.0,361,5,,4,,0.0,13,959,76,27,25,14,7,9,4.471691213303396,62.36530546605813,47.50449837617361
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHCatStorerTest.java,False,27,2,23,2,2,,,,2.0,1.0,3.0,35,34.0,1.0,35,6.0,0.0,0.0,29,,1020,101,823,233.0,642,104,,541,615.0,214.0,470,11,,2,,0.0,13,107,17,35,27,38,1,2,9.965464512234202,87.76894596811641,41.36439981479976
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHTLoadBench.java,False,10,1,9,1,1,,,,2.0,0.0,4.0,7,7.0,11.0,7,1.0,0.0,1.0,5,,174,24,131,89.0,43,20,,89,99.0,71.0,36,2,,1,,0.0,15,749,318,11,1,98,7,19,8.6949285658354,91.2716947686151,12.512920173211963
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHiveAuthorizer.java,False,6,0,4,2,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,52,4,11,6.0,2,37,,3,6.0,4.0,2,1,,0,,3.0,36,622,442,26,0,63,9,6,1.5492015394307526,47.387857898997176,30.215990644622654
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractHiveService.java,False,6,0,4,2,1,,,,1.0,0.0,0.0,18,18.0,7.0,18,0.0,0.0,2.0,16,,165,23,83,32.0,32,59,,39,62.0,33.0,30,2,,1,,0.0,71,677,397,48,41,70,1,15,3.7752742672621764,22.35659592832067,16.41754767982698
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractJDBCConnectorProvider.java,False,16,0,15,1,5,,,,1.0,0.0,25.0,23,21.0,5.0,21,0.0,2.0,13.0,6,,415,34,341,92.0,248,48,,173,231.0,92.0,153,40,,4,,0.0,14,470,276,6,4,91,2,5,5.595702984732895,76.76242442582651,11.961078469924853
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractJdbcTriggersTest.java,False,14,1,13,0,2,,,,1.0,2.0,5.0,11,8.0,1.0,10,5.0,1.0,0.0,4,,200,27,157,68.0,87,19,,104,126.0,62.0,72,5,,4,,0.0,12,200,485,14,9,93,2,4,4.732384675833682,56.4264858567072,54.6580749760687
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractJoinTaskDispatcher.java,False,26,1,21,4,5,,,,1.0,0.0,0.0,6,6.0,1.0,6,0.0,0.0,2.0,4,,187,14,130,52.0,68,43,,64,98.0,50.0,60,7,,5,,0.0,33,713,208,19,17,35,10,15,9.510527055990945,94.86868096464744,57.051828924240795
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMapJoin.java,True,17,3,13,1,2,,,,1.0,4.0,0.0,6,2.0,8.0,6,0.0,3.0,2.0,1,,173,29,125,76.0,45,19,,65,76.0,53.0,28,2,,1,,0.0,15,679,271,11,2,78,5,2,5.27337425096977,1.3491442964906093,1.0081786514353994
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMapJoinOperator.java,False,9,1,8,0,1,,,,1.0,0.0,1.0,7,7.0,5.0,7,0.0,0.0,3.0,4,,120,20,75,40.0,33,26,,42,54.0,33.0,25,3,,1,,0.0,35,619,351,26,24,71,6,13,2.8659031024229074,97.78366260133134,87.28345871566088
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMapJoinTableContainer.java,False,4,0,4,0,1,,,,1.0,1.0,2.0,4,3.0,1.0,4,0.0,0.0,3.0,1,,51,8,25,14.0,9,18,,14,19.0,13.0,7,1,,0,,0.0,72,591,126,45,4,99,1,11,9.88959762732685,93.33796682122666,85.37450468798997
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMapOperator.java,False,7,0,6,1,2,,,,2.0,0.0,1.0,14,16.0,7.0,16,0.0,1.0,2.0,13,,179,30,100,50.0,43,49,,55,75.0,44.0,39,6,,2,,0.0,49,551,444,19,0,99,8,19,3.8807730879409057,94.62938875615008,73.19148682321902
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMapredIcebergRecordReader.java,False,8,1,8,0,2,,,,1.0,0.0,0.0,4,4.0,1.0,4,0.0,0.0,0.0,4,,70,11,41,19.0,15,18,,18,26.0,14.0,13,2,,1,,0.0,44,201,242,36,23,32,3,4,5.005556704002162,14.644795187576838,8.62059479824732
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMessageHandler.java,False,3,0,3,0,1,,,,1.0,0.0,0.0,3,3.0,4.0,3,0.0,0.0,0.0,3,,48,7,24,19.0,7,17,,15,19.0,16.0,7,1,,0,,0.0,71,532,239,35,32,31,2,16,7.688380317290094,18.99296847270698,13.297144688091123
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractMetaStoreService.java,False,10,0,4,6,1,,,,1.0,0.0,0.0,12,12.0,4.0,12,0.0,0.0,1.0,11,,173,16,69,35.0,23,88,,37,54.0,35.0,22,3,,1,,1.0,28,954,103,29,22,71,9,5,3.843394878375497,29.472968572050018,11.583369726587783
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractOperatorBench.java,True,0,0,0,0,0,,,,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,,34,4,15,14.0,0,15,,8,9.0,9.0,0,0,,0,,1.0,0,495,240,10,1,49,1,6,7.116296959055818,53.43264948889321,22.22431061176172
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractOperatorDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,23,23.0,9.0,23,0.0,0.0,0.0,23,,168,33,107,57.0,29,28,,38,64.0,39.0,26,2,,1,,0.0,26,416,31,22,19,30,4,5,6.105035966118449,9.488648121396007,7.786231194072425
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractOutputFormat.java,False,12,1,11,0,2,,,,1.0,0.0,0.0,4,4.0,0.0,4,3.0,0.0,0.0,1,,50,8,17,8.0,8,25,,11,14.0,8.0,7,2,,1,,1.0,47,618,151,35,7,88,4,3,9.71111845802504,48.45188393164727,6.500962059254049
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractParquetMapInspector.java,False,10,1,9,0,3,,,,1.0,0.0,0.0,13,13.0,2.0,13,0.0,0.0,0.0,13,,172,26,133,47.0,68,13,,56,89.0,36.0,58,10,,2,,0.0,10,421,25,28,4,30,1,1,7.175251810392449,88.44530954393277,51.96796404429192
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractPrimitiveJavaObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,2.0,3,,49,6,23,12.0,5,20,,7,13.0,8.0,5,1,,0,,0.0,87,419,360,12,9,98,7,10,7.3399508833893226,25.745676415373584,11.171513060099972
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractPrimitiveLazyObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,48,6,22,13.0,4,20,,9,14.0,10.0,4,2,,0,,0.0,91,521,78,14,0,0,1,13,1.3843267830100654,57.614916772955816,6.8484491544403
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractPrimitiveObjectInspector.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,10,10.0,1.0,10,0.0,0.0,2.0,8,,107,13,46,25.0,10,48,,15,26.0,16.0,10,1,,0,,1.0,4,833,65,48,34,70,10,8,7.329311373838568,68.5774864812006,35.69753492157215
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractPrimitiveWritableObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,46,6,20,11.0,4,20,,6,11.0,7.0,4,1,,0,,1.0,0,35,299,46,34,35,10,14,7.598586564940037,40.966619682217186,16.72088581875249
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractPrivilegeAnalyzer.java,False,8,0,7,0,1,,,,1.0,0.0,0.0,3,3.0,1.0,3,0.0,1.0,0.0,2,,64,9,35,20.0,13,20,,19,24.0,17.0,9,2,,1,,0.0,57,124,494,24,1,87,5,19,9.577816099565386,83.59252962746964,73.451262287127
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractRecordWriter.java,False,14,0,12,1,3,,,,3.0,1.0,1.0,21,20.0,15.0,21,3.0,4.0,7.0,7,,334,29,246,101.0,125,61,,130,171.0,94.0,93,9,,3,,0.0,25,467,323,23,6,70,8,6,6.988737166551646,75.3201412043751,49.052230063399456
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractRowContainer.java,False,0,0,0,0,0,,,,2.0,0.0,0.0,8,8.0,0.0,8,0.0,0.0,0.0,8,,59,10,14,12.0,0,35,,10,12.0,12.0,0,0,,0,,2.0,50,871,52,16,12,100,8,13,5.141427800549224,44.94784921676842,34.9624214987842
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractSMBJoinProc.java,False,41,4,27,10,4,,,,1.0,0.0,0.0,12,12.0,0.0,12,0.0,2.0,7.0,3,,537,61,335,134.0,201,141,,175,227.0,109.0,163,12,,3,,0.0,42,470,87,29,22,84,3,15,8.118377778562788,65.93104477351386,43.76525020637019
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractSSHCommand.java,False,3,0,3,0,1,,,,1.0,0.0,0.0,11,11.0,7.0,11,0.0,0.0,0.0,11,,70,4,48,22.0,15,18,,23,35.0,21.0,14,1,,0,,0.0,38,844,9,12,4,35,2,19,3.9834644366457654,3.592474431074254,1.5604838439535964
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractSSHResult.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,7,7.0,6.0,7,0.0,0.0,0.0,7,,62,2,42,22.0,12,18,,19,27.0,15.0,12,1,,0,,0.0,43,651,280,30,28,17,8,15,8.013070975162098,99.72298015954075,6.780457886237858
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractSemanticAnalyzerHook.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,37,6,14,10.0,1,17,,5,8.0,7.0,1,1,,0,,1.0,21,281,414,39,29,82,8,15,9.341161321754308,51.235984227229864,36.292984994884144
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractSerDe.java,False,11,0,4,8,1,,,,1.0,0.0,0.0,9,9.0,1.0,9,0.0,0.0,0.0,9,,127,15,30,22.0,4,83,,17,21.0,18.0,3,2,,0,,2.0,77,762,263,47,38,41,2,7,3.9405392318442045,88.877178329523,18.994011513598327
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractSerializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,65,8,12,11.0,0,45,,9,10.0,10.0,0,0,,0,,3.0,75,140,406,18,1,100,2,18,9.712555980031551,82.33592674540456,52.82910706003091
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractService.java,False,9,0,5,4,1,,,,1.0,0.0,1.0,12,12.0,5.0,12,0.0,2.0,0.0,10,,184,22,76,35.0,29,86,,34,50.0,26.0,26,2,,1,,1.0,13,50,239,44,9,7,6,7,1.2140388666770399,52.61801534579746,20.11672472685799
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractStorageFormatDescriptor.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,28,4,7,4.0,1,17,,2,4.0,3.0,1,1,,0,,2.0,43,883,210,25,15,95,3,18,7.968611557712784,53.11114570252049,12.521438017908505
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractStreamingTransaction.java,False,7,0,6,1,2,,,,1.0,0.0,0.0,13,13.0,5.0,13,0.0,0.0,3.0,10,,160,22,94,30.0,46,45,,43,65.0,27.0,39,2,,1,,0.0,48,681,128,46,6,12,8,9,1.507881037358473,79.97137049904917,77.65347829038805
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractTestAuthorizationApiAuthorizer.java,False,9,0,9,1,1,,,,11.0,1.0,3.0,21,20.0,0.0,21,0.0,1.0,1.0,19,,223,23,163,66.0,83,37,,73,100.0,57.0,55,6,,2,,0.0,23,309,220,30,0,13,10,16,2.3899245331386103,29.48772818560922,27.16552867971462
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractTestGenericUDFOPNumeric.java,False,12,1,9,2,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,56,6,30,22.0,11,20,,19,22.0,19.0,8,1,,0,,0.0,67,442,451,36,0,40,2,1,9.640610216607277,68.41518107740443,51.26519998026435
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractTestJdbcGenericUDTFGetSplits.java,False,20,3,16,1,2,,,,1.0,2.0,6.0,9,7.0,1.0,9,0.0,1.0,4.0,4,,247,42,183,64.0,118,25,,132,154.0,61.0,101,5,,4,,0.0,14,300,293,50,12,15,6,13,5.598903051919887,35.08213106336779,17.06055634264096
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractTestParquetDirect.java,False,7,0,6,0,1,,,,3.0,7.0,2.0,14,7.0,5.0,14,0.0,1.0,0.0,13,,173,27,128,75.0,50,19,,76,95.0,65.0,42,3,,2,,0.0,15,619,445,6,2,4,9,2,8.467937603052674,62.10221664680762,30.665492827666135
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractTestPhase.java,False,10,0,10,0,1,,,,1.0,3.0,12.0,6,3.0,17.0,6,2.0,1.0,2.0,1,,140,12,109,60.0,56,19,,81,89.0,59.0,33,2,,1,,0.0,17,47,167,14,2,45,3,17,6.101255985446924,87.30866385341263,80.82426876060443
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractThriftHiveMetastore.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,276,276.0,0.0,276,0.0,0.0,0.0,276,,1622,280,1320,767.0,276,22,,284,561.0,285.0,276,1,,0,,0.0,2,319,74,13,13,43,10,16,1.642586501247975,28.65780405506634,14.30786317547883
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractVMMappingAnalyzer.java,False,11,2,9,1,3,,,,1.0,0.0,0.0,3,3.0,0.0,3,0.0,0.0,1.0,2,,62,8,34,25.0,12,21,,23,27.0,22.0,11,4,,1,,0.0,62,487,54,26,23,84,8,3,2.891635536438841,91.92241729992847,76.34367316955993
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AbstractVectorDesc.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,3,3.0,1.0,3,0.0,0.0,0.0,3,,39,7,15,8.0,4,17,,6,10.0,7.0,3,1,,0,,1.0,13,172,103,8,1,32,2,12,6.859117291533348,6.350136798062318,3.691611603096017
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloCompositeRowId.java,False,13,3,7,3,1,,,,1.0,0.0,0.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,95,15,32,20.0,12,48,,23,28.0,20.0,13,2,,1,,1.0,50,725,222,13,8,84,5,9,6.087053107163303,65.80523707031341,30.016510149407054
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloConnectionParameters.java,False,8,1,6,1,2,,,,1.0,0.0,8.0,16,16.0,2.0,16,2.0,0.0,0.0,14,,197,34,124,49.0,64,39,,66,93.0,49.0,51,4,,2,,0.0,31,490,122,21,20,37,6,12,6.174804049093635,16.543978779958138,15.856088884044047
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloDefaultIndexScanner.java,False,10,1,7,2,2,,,,1.0,0.0,1.0,13,13.0,8.0,13,0.0,0.0,2.0,11,,222,29,130,58.0,60,63,,77,101.0,57.0,53,7,,4,,0.0,48,911,234,30,20,97,9,14,9.978864109976032,66.17508971844418,37.503748394289595
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloHiveConstants.java,False,0,0,0,0,0,,,,1.0,0.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,,42,7,14,13.0,10,21,,9,10.0,10.0,5,0,,0,,1.0,50,913,448,5,4,91,9,15,9.026174436707038,12.503629854446487,8.928514316012716
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloHiveRow.java,False,8,0,8,0,2,,,,2.0,0.0,0.0,21,21.0,5.0,21,0.0,0.0,0.0,21,,247,36,185,63.0,97,26,,93,143.0,62.0,93,10,,3,,0.0,14,854,70,1,0,21,10,8,4.899263743991505,86.52178238786098,37.043947351134875
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloIndexDefinition.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,9,9.0,3.0,9,0.0,1.0,0.0,8,,79,14,45,18.0,16,20,,19,33.0,19.0,16,4,,3,,0.0,44,961,185,36,2,35,1,7,9.936244882345452,60.48630221142577,8.531899905054281
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloIndexLexicoder.java,False,12,0,12,0,5,,,,1.0,4.0,5.0,5,1.0,0.0,5,0.0,1.0,0.0,4,,109,13,74,22.0,49,22,,35,45.0,22.0,29,9,,1,,0.0,30,620,333,12,9,96,4,4,7.724662509661969,10.9824603374705,6.444875519167247
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloIndexParameters.java,False,7,0,7,0,2,,,,1.0,0.0,6.0,7,7.0,1.0,7,0.0,0.0,0.0,7,,100,14,66,29.0,33,20,,35,50.0,30.0,25,4,,2,,0.0,30,506,451,18,12,4,3,3,3.8400171480499803,43.56118428214085,22.046514862563498
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloIndexScanner.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,3,3.0,0.0,3,3.0,0.0,0.0,0,,56,8,9,8.0,0,39,,7,8.0,8.0,0,0,,0,,4.0,33,561,427,17,10,83,4,18,8.525087461380206,62.57234677705365,16.278587285164292
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloIndexScannerException.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,39,6,13,6.0,4,20,,5,9.0,6.0,3,1,,0,,1.0,54,726,194,32,28,6,3,13,3.7294590242831123,69.86000546557122,6.476404806791467
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloIndexedOutputFormat.java,False,16,1,14,0,3,,,,2.0,6.0,3.0,15,9.0,11.0,15,1.0,3.0,4.0,7,,326,40,261,90.0,156,25,,142,195.0,91.0,123,13,,6,,0.0,10,844,215,9,6,76,3,2,2.5611661488540607,10.986098813863018,8.381654411851358
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloPredicateHandler.java,False,20,2,13,5,3,,,,1.0,1.0,6.0,16,15.0,0.0,16,0.0,2.0,1.0,13,,443,51,288,134.0,164,104,,170,214.0,120.0,132,7,,2,,0.0,36,136,86,23,20,79,5,15,8.744948408100594,42.51048751070204,18.03855963235979
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,AccumuloQTestUtil.java,False,7,1,7,0,2,,,,1.0,0.0,0.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,44,5,19,9.0,7,20,,9,13.0,7.0,6,2,,1,,1.0,5,231,385,45,37,37,1,20,5.719874841071067,75.94903261371974,70.52285613815985
